entry_time,session,dow,hour,month,adx,atr_pct,atr_percentile,di_spread,close,divergence,dir,ret_pct,pnl_net,bars_held,reason,entry_px,exit_px
2026-05-01 13:35:00+08:00,mid,4,13.58,5,51.65,0.4278,96.0,-38.14,109.37,3.1569,SHORT,1.353204717929966,831.9804414828201,10,time_stop,109.37,107.89
2026-05-01 14:25:00+08:00,mid,4,14.42,5,64.89,0.6594,100.0,-22.51,107.89,2.9929,SHORT,-0.852720363333026,-531.0790288077409,10,time_stop,107.89,108.81
2026-05-01 15:15:00+08:00,mid,4,15.25,5,23.75,0.4641,83.0,-4.55,108.81,2.1454,SHORT,0.8914621817847613,548.7496000494576,10,time_stop,108.81,107.84
2026-05-01 16:05:00+08:00,mid,4,16.08,5,17.28,0.4001,75.0,-7.4,107.84,5.1372,SHORT,-0.8067507418397537,-502.6279879847028,10,time_stop,107.84,108.71
2026-05-01 16:55:00+08:00,mid,4,16.92,5,32.43,0.3798,57.0,10.9,108.71,3.4845,SHORT,0.07359028608223557,43.48140126012492,10,time_stop,108.71,108.63
2026-05-01 17:45:00+08:00,close,4,17.75,5,16.89,0.1946,5.0,4.87,108.63,2.914,SHORT,-0.23013900395839085,-144.28408321362338,10,time_stop,108.63,108.88
2026-05-01 19:20:00+08:00,close,4,19.33,5,12.63,0.2322,21.0,-5.03,108.59,2.034,SHORT,-0.38677594621972716,-240.8462830323084,10,time_stop,108.59,109.01
2026-05-01 20:10:00+08:00,close,4,20.17,5,28.25,0.1612,1.0,16.85,109.01,4.0997,SHORT,-0.7613980368773491,-471.27027945632733,10,time_stop,109.01,109.84
2026-05-04 09:55:00+08:00,open,0,9.92,5,42.13,0.3227,49.0,20.59,110.24,2.0866,SHORT,-1.523947750362851,-937.6594120593526,10,time_stop,110.24,111.92
2026-05-04 10:45:00+08:00,open,0,10.75,5,39.97,0.7327,100.0,0.79,111.92,5.3487,SHORT,-0.7684060042887771,-470.17632984121155,10,time_stop,111.92,112.78
2026-05-04 12:50:00+08:00,mid,0,12.83,5,38.76,0.4326,64.0,-17.98,110.45,2.2102,SHORT,-0.6428248076052455,-392.15069956875504,10,time_stop,110.45,111.16
2026-05-04 13:40:00+08:00,mid,0,13.67,5,32.56,0.5423,82.0,15.48,111.16,-6.4002,LONG,0.18891687657431447,112.2892058458441,10,time_stop,111.16,111.37
2026-05-04 16:10:00+08:00,mid,0,16.17,5,72.76,0.6052,86.0,28.1,114.72,4.4673,SHORT,0.17433751743375422,103.56699947231805,10,time_stop,114.72,114.52
2026-05-04 17:00:00+08:00,close,0,17.0,5,56.59,0.4665,36.0,-0.18,114.52,3.5298,SHORT,0.41914076143904105,252.02031881406486,10,time_stop,114.52,114.04
2026-05-04 18:25:00+08:00,close,0,18.42,5,32.56,0.3597,6.0,21.88,114.57,-2.1881,LONG,-0.37531640045386455,-229.9334953240731,10,time_stop,114.57,114.14
2026-05-04 19:15:00+08:00,close,0,19.25,5,28.01,0.4105,23.0,-13.56,114.14,-5.8714,LONG,0.1927457508323102,114.83487574852246,10,time_stop,114.14,114.36
2026-05-04 20:05:00+08:00,close,0,20.08,5,14.86,0.2704,1.0,3.76,114.36,-2.5401,LONG,-0.9618747813920902,-585.6028573919505,10,time_stop,114.36,113.26
2026-05-05 10:15:00+08:00,open,1,10.25,5,23.37,0.2377,12.0,-8.98,113.29,2.0341,SHORT,-0.30011474975725055,-183.211308130573,10,time_stop,113.29,113.63
2026-05-05 14:10:00+08:00,mid,1,14.17,5,44.17,0.4241,97.0,-6.07,111.84,2.0402,SHORT,0.6795422031473579,407.6896620580798,10,time_stop,111.84,111.08
2026-05-05 15:00:00+08:00,mid,1,15.0,5,16.21,0.481,100.0,-5.82,111.08,5.1195,SHORT,0.3240907454087139,194.05193264475866,10,time_stop,111.08,110.72
2026-05-05 15:50:00+08:00,mid,1,15.83,5,25.71,0.3651,67.0,-14.66,110.72,3.0778,SHORT,-0.05419075144508876,-34.83414322323083,10,time_stop,110.72,110.78
2026-05-05 16:40:00+08:00,mid,1,16.67,5,18.42,0.2702,30.0,-9.37,110.78,3.5019,SHORT,0.4332912077992453,260.4554116901472,10,time_stop,110.78,110.3
2026-05-05 17:30:00+08:00,close,1,17.5,5,25.71,0.2441,19.0,-23.0,110.3,3.7568,SHORT,-0.217588395285593,-134.0821387390798,10,time_stop,110.3,110.54
2026-05-05 18:20:00+08:00,close,1,18.33,5,26.51,0.2119,1.0,-5.59,110.54,2.5033,SHORT,0.21711597611725084,129.64981044211876,10,time_stop,110.54,110.3
2026-05-05 19:10:00+08:00,close,1,19.17,5,41.62,0.1826,1.0,-11.91,110.3,3.7756,SHORT,-0.26291931097008725,-161.5934242528763,10,time_stop,110.3,110.59
2026-05-05 20:00:00+08:00,close,1,20.0,5,38.23,0.1201,5.0,7.66,110.59,2.6223,SHORT,5.606293516592823,3396.520369465542,10,time_stop,110.59,104.39
2026-05-06 09:05:00+08:00,open,2,9.08,5,36.39,0.5905,100.0,-84.01,104.39,2.9584,SHORT,2.270332407318713,1412.8256793024225,10,time_stop,104.39,102.02
2026-05-06 09:55:00+08:00,open,2,9.92,5,71.2,1.0712,100.0,-40.13,102.02,3.3773,SHORT,1.2840619486375244,807.2724638710815,10,time_stop,102.02,100.71
2026-05-06 10:45:00+08:00,open,2,10.75,5,68.56,0.827,91.0,-23.56,100.71,-2.0841,LONG,-1.84688710157879,-1173.4443999057942,10,time_stop,100.71,98.85
2026-05-06 11:35:00+08:00,open,2,11.58,5,66.62,0.917,87.0,-14.89,98.85,-4.6586,LONG,4.491654021244322,2820.6148463695195,10,time_stop,98.85,103.29
2026-05-06 12:45:00+08:00,mid,2,12.75,5,68.43,0.9022,80.0,28.15,103.0,2.2918,SHORT,-0.20388349514562498,-132.99847137614185,10,time_stop,103.0,103.21
2026-05-06 13:35:00+08:00,mid,2,13.58,5,55.57,0.6312,51.0,-3.8,103.21,5.5331,SHORT,0.3391144268966131,215.6610424094613,10,time_stop,103.21,102.86
2026-05-06 14:25:00+08:00,mid,2,14.42,5,21.24,0.5896,39.0,2.2,102.86,3.8419,SHORT,0.5055415127357534,323.0276151257248,10,time_stop,102.86,102.34
2026-05-06 15:15:00+08:00,mid,2,15.25,5,20.6,0.6316,45.0,6.98,102.34,2.6593,SHORT,-0.674223177643148,-436.5670181881994,10,time_stop,102.34,103.03
2026-05-06 16:45:00+08:00,mid,2,16.75,5,19.19,0.3504,10.0,3.86,102.54,-2.9792,LONG,-0.13653208503998496,-89.70301335660884,10,time_stop,102.54,102.4
2026-05-06 17:35:00+08:00,close,2,17.58,5,18.5,0.3446,5.0,-8.22,102.4,-2.1554,LONG,-0.3027343750000022,-196.3292558162694,10,time_stop,102.4,102.09
2026-05-06 19:35:00+08:00,close,2,19.58,5,26.88,0.2664,1.0,11.26,101.9,2.4196,SHORT,-0.2944062806673181,-190.69433753142673,10,time_stop,101.9,102.2
2026-05-06 20:35:00+08:00,close,2,20.58,5,30.0,0.2455,9.0,22.4,102.7,2.4656,SHORT,3.5637779941577374,2278.7405637257893,10,time_stop,102.7,99.04
2026-05-07 09:40:00+08:00,open,3,9.67,5,60.94,0.5467,68.0,-45.85,99.04,2.2127,SHORT,-0.7370759289175987,-482.11062021131045,10,time_stop,99.04,99.77
2026-05-07 10:30:00+08:00,open,3,10.5,5,35.45,0.441,56.0,-6.69,99.77,3.749,SHORT,1.2829507868096635,830.5855958453797,10,time_stop,99.77,98.49
2026-05-07 11:20:00+08:00,open,3,11.33,5,38.18,0.4787,73.0,-33.63,98.49,2.2403,SHORT,0.39597928723728354,256.6197637033701,10,time_stop,98.49,98.1
2026-05-07 12:20:00+08:00,mid,3,12.33,5,51.49,0.4293,68.0,-26.71,97.99,2.3053,SHORT,-0.5714868864169836,-375.97957335776283,10,time_stop,97.99,98.55
2026-05-07 13:10:00+08:00,mid,3,13.17,5,51.14,0.5871,98.0,17.53,98.55,2.6092,SHORT,1.024860476915262,666.7394715139956,10,time_stop,98.55,97.54
2026-05-07 14:00:00+08:00,mid,3,14.0,5,25.38,0.588,96.0,-5.87,97.54,2.1256,SHORT,-0.2870617182694145,-190.26979272508234,10,time_stop,97.54,97.82
2026-05-07 14:50:00+08:00,mid,3,14.83,5,18.37,0.5776,88.0,4.03,97.82,5.2408,SHORT,-1.277857288897976,-838.868638617572,10,time_stop,97.82,99.07
2026-05-07 16:10:00+08:00,mid,3,16.17,5,62.73,0.4115,27.0,42.94,100.51,3.0526,SHORT,-0.905382549000096,-591.1374754408156,10,time_stop,100.51,101.42
2026-05-07 17:00:00+08:00,close,3,17.0,5,61.47,0.4719,52.0,22.13,101.42,2.3705,SHORT,0.45355945572866097,291.793088131031,10,time_stop,101.42,100.96
2026-05-07 17:55:00+08:00,close,3,17.92,5,47.93,0.641,100.0,-6.2,100.96,3.5154,SHORT,-0.8617274167987367,-561.4410710529241,10,time_stop,100.96,101.83
2026-05-07 18:45:00+08:00,close,3,18.75,5,30.3,0.6103,89.0,14.48,101.83,3.2455,SHORT,-0.0687420210154251,-46.43495590162169,10,time_stop,101.83,101.9
2026-05-07 20:35:00+08:00,close,3,20.58,5,24.1,0.6774,91.0,25.21,103.34,-2.1517,LONG,-2.6320882523708136,-1702.7750883261735,10,time_stop,103.34,100.62
2026-05-08 09:40:00+08:00,open,4,9.67,5,29.8,0.6297,64.0,-8.83,100.62,-4.2995,LONG,0.01987676406280662,10.674529936998605,10,time_stop,100.62,100.64
2026-05-08 12:25:00+08:00,mid,4,12.42,5,22.7,0.2916,1.0,-11.14,100.92,2.7855,SHORT,0.03963535473643108,23.275821394384117,10,time_stop,100.92,100.88
2026-05-08 15:25:00+08:00,mid,4,15.42,5,36.11,0.3788,49.0,16.24,102.19,2.2253,SHORT,0.14678539974556365,91.62344939140043,10,time_stop,102.19,102.04
2026-05-08 16:15:00+08:00,mid,4,16.25,5,17.61,0.392,60.0,-3.25,102.04,2.5822,SHORT,0.029400235201882726,16.76568414741762,10,time_stop,102.04,102.01
2026-05-08 17:05:00+08:00,close,4,17.08,5,12.43,0.2444,1.0,0.36,102.01,4.2117,SHORT,0.3823154592686997,242.05768692912716,10,time_stop,102.01,101.62
2026-05-08 17:55:00+08:00,close,4,17.92,5,22.42,0.2059,1.0,-13.43,101.62,2.6065,SHORT,0.13776815587482835,86.11342469841922,10,time_stop,101.62,101.48
2026-05-08 18:45:00+08:00,close,4,18.75,5,21.49,0.3083,34.0,-2.9,101.48,-3.6653,LONG,0.059124950729209966,35.840450578224655,10,time_stop,101.48,101.54
2026-05-08 19:35:00+08:00,close,4,19.58,5,16.45,0.2047,1.0,-0.41,101.54,-2.7077,LONG,-0.34469174709474937,-222.6672983337332,10,time_stop,101.54,101.19
2026-05-08 20:25:00+08:00,close,4,20.42,5,19.46,0.1609,1.0,1.1,101.19,-2.9072,LONG,3.0042494317620383,1917.9377610610602,10,time_stop,101.19,104.23
2026-05-11 09:30:00+08:00,open,0,9.5,5,48.85,0.4324,96.0,46.11,104.23,-3.4142,LONG,-0.3357958361316401,-219.81857242429777,10,time_stop,104.23,103.88
2026-05-11 10:20:00+08:00,open,0,10.33,5,37.72,0.2221,18.0,6.21,103.88,-2.3331,LONG,0.4524451289949932,290.9874561361065,10,time_stop,103.88,104.35
2026-05-11 11:15:00+08:00,open,0,11.25,5,42.56,0.2017,12.0,20.57,104.49,-3.1531,LONG,0.3541008708967409,227.81838898105153,10,time_stop,104.49,104.86
2026-05-11 12:05:00+08:00,mid,0,12.08,5,45.68,0.1907,16.0,29.42,104.86,-3.0521,LONG,-0.5245088689681453,-343.01397556136965,10,time_stop,104.86,104.31
2026-05-11 15:45:00+08:00,mid,0,15.75,5,33.4,0.3246,63.0,23.4,104.51,2.4776,SHORT,-0.775045450196142,-504.5732426407087,10,time_stop,104.51,105.32
2026-05-11 16:35:00+08:00,mid,0,16.58,5,57.78,0.2692,37.0,34.02,105.32,4.9108,SHORT,0.4177744018230134,267.8491378075173,10,time_stop,105.32,104.88
2026-05-11 19:15:00+08:00,close,0,19.25,5,12.98,0.271,26.0,-8.64,104.64,-2.1058,LONG,0.09556574923546857,59.855882515385886,10,time_stop,104.64,104.74
2026-05-11 20:05:00+08:00,close,0,20.08,5,14.08,0.1207,1.0,8.52,104.74,-5.1366,LONG,2.5969066259308753,1679.6508655965467,10,time_stop,104.74,107.46
2026-05-12 09:10:00+08:00,open,1,9.17,5,45.95,0.3709,86.0,68.89,107.46,-2.5142,LONG,-0.083752093802335,-56.937813097279374,10,time_stop,107.46,107.37
2026-05-12 10:00:00+08:00,open,1,10.0,5,47.84,0.3952,90.0,14.95,107.37,-4.6998,LONG,0.7916550246810042,517.0666661252566,10,time_stop,107.37,108.22
2026-05-12 10:50:00+08:00,open,1,10.83,5,48.9,0.2066,19.0,32.13,108.22,-2.1479,LONG,-0.3880983182406225,-257.4688742484102,10,time_stop,108.22,107.8
2026-05-12 11:40:00+08:00,open,1,11.67,5,27.44,0.2604,35.0,7.46,107.8,-2.599,LONG,0.2875695732838611,186.92480924434517,10,time_stop,107.8,108.11
2026-05-12 12:30:00+08:00,mid,1,12.5,5,43.59,0.2061,20.0,14.01,108.11,-4.0854,LONG,-0.08324854315049801,-56.76966710661039,10,time_stop,108.11,108.02
2026-05-12 13:20:00+08:00,mid,1,13.33,5,23.4,0.2572,49.0,7.98,108.02,-3.0616,LONG,0.0,-2.0,10,time_stop,108.02,108.02
2026-05-12 14:10:00+08:00,mid,1,14.17,5,28.76,0.2341,35.0,-1.46,108.02,-3.1231,LONG,0.2684688020736959,174.54818881317962,10,time_stop,108.02,108.31
2026-05-12 15:00:00+08:00,mid,1,15.0,5,17.76,0.2269,33.0,12.4,108.31,-2.3233,LONG,-0.3970085864647833,-263.42392310960264,10,time_stop,108.31,107.88
2026-05-12 15:50:00+08:00,mid,1,15.83,5,21.94,0.2682,73.0,-3.16,107.88,-2.432,LONG,0.08342602892102652,52.82484860801366,10,time_stop,107.88,107.97
2026-05-12 16:40:00+08:00,mid,1,16.67,5,11.14,0.1978,9.0,4.14,107.97,-5.4633,LONG,-0.36121144762434065,-239.47171503891693,10,time_stop,107.97,107.58
2026-05-12 17:30:00+08:00,close,1,17.5,5,24.37,0.1673,1.0,-4.79,107.58,-3.0224,LONG,0.3439300985313298,223.69860742103032,10,time_stop,107.58,107.95
2026-05-12 18:20:00+08:00,close,1,18.33,5,33.92,0.2296,38.0,20.81,107.95,-3.5318,LONG,-0.018527095877717482,-14.178831755803957,10,time_stop,107.95,107.93
2026-05-13 09:10:00+08:00,open,2,9.17,5,23.24,0.1184,15.0,3.73,107.99,-10.0101,LONG,-0.41670525048614565,-275.89267287469596,10,time_stop,107.99,107.54
2026-05-13 10:15:00+08:00,open,2,10.25,5,26.95,0.1888,46.0,6.34,107.81,2.1447,SHORT,-0.4823300250440553,-318.3612698063034,10,time_stop,107.81,108.33
2026-05-13 11:05:00+08:00,open,2,11.08,5,41.32,0.1925,56.0,21.96,108.33,2.0041,SHORT,0.4523216098956844,293.9586792875977,10,time_stop,108.33,107.84
2026-05-13 13:30:00+08:00,mid,2,13.5,5,24.61,0.1846,55.0,-23.52,107.54,-3.2648,LONG,0.6695183187651096,437.05677231877394,10,time_stop,107.54,108.26
2026-05-13 14:20:00+08:00,mid,2,14.33,5,38.08,0.2171,89.0,19.86,108.26,-4.4111,LONG,-0.5080362091261882,-336.2702259126463,10,time_stop,108.26,107.71
2026-05-13 16:25:00+08:00,mid,2,16.42,5,63.44,0.3245,100.0,-41.71,106.33,2.0656,SHORT,-0.2727358224395808,-180.9921582056098,10,time_stop,106.33,106.62
2026-05-13 17:20:00+08:00,close,2,17.33,5,26.51,0.2713,78.0,-4.91,106.63,-3.1126,LONG,-0.32823783175466037,-217.12019686740436,10,time_stop,106.63,106.28
2026-05-13 19:40:00+08:00,close,2,19.67,5,24.96,0.1419,1.0,-0.17,106.2,3.6045,SHORT,0.2259887005649803,145.86292531086855,10,time_stop,106.2,105.96
2026-05-13 20:30:00+08:00,close,2,20.5,5,17.3,0.1166,1.0,-14.8,105.96,3.9481,SHORT,-0.6134390335975893,-403.8165283433689,10,time_stop,105.96,106.61
2026-05-14 09:35:00+08:00,open,3,9.58,5,34.68,0.2626,77.0,11.86,106.61,2.6056,SHORT,0.7316386830503716,475.76274989083333,10,time_stop,106.61,105.83
2026-05-14 11:20:00+08:00,open,3,11.33,5,14.93,0.3377,93.0,-3.93,105.98,-2.9431,LONG,-1.2360822796754125,-812.1066825888547,10,time_stop,105.98,104.67
2026-05-14 12:10:00+08:00,mid,3,12.17,5,36.09,0.2552,50.0,-46.72,104.67,-2.3916,LONG,0.5923378236361942,383.80263039036095,10,time_stop,104.67,105.29
2026-05-14 13:30:00+08:00,mid,3,13.5,5,17.03,0.265,53.0,11.13,105.39,2.5987,SHORT,-0.7021539045450184,-460.6756976759263,10,time_stop,105.39,106.13
2026-05-14 14:20:00+08:00,mid,3,14.33,5,25.42,0.2982,67.0,17.91,106.13,3.0999,SHORT,0.4899651370960106,316.9367262531341,10,time_stop,106.13,105.61
2026-05-14 15:10:00+08:00,mid,3,15.17,5,33.67,0.3057,63.0,-14.88,105.61,3.4745,SHORT,0.5207840166650858,337.82317139874317,10,time_stop,105.61,105.06
2026-05-14 16:00:00+08:00,mid,3,16.0,5,46.51,0.293,43.0,-23.49,105.06,3.5547,SHORT,-0.4283266704740175,-282.21618688196094,10,time_stop,105.06,105.51
2026-05-14 16:50:00+08:00,mid,3,16.83,5,35.34,0.2478,21.0,7.32,105.51,2.7431,SHORT,-0.540233153255609,-354.6643699387906,10,time_stop,105.51,106.08
2026-05-14 18:55:00+08:00,close,3,18.92,5,31.03,0.2098,5.0,3.6,106.21,-2.7338,LONG,0.3860276810093313,249.3144385253375,10,time_stop,106.21,106.62
2026-05-14 19:45:00+08:00,close,3,19.75,5,37.2,0.1186,1.0,20.77,106.62,2.9747,SHORT,-0.21571937722752746,-142.70804622764538,10,time_stop,106.62,106.85
2026-05-14 20:35:00+08:00,close,3,20.58,5,47.59,0.1277,11.0,19.08,106.85,-3.2196,LONG,2.5269068788020617,1644.4314968723058,10,time_stop,106.85,109.55
2026-05-15 09:40:00+08:00,open,4,9.67,5,67.48,0.2999,79.0,48.19,109.55,-4.4473,LONG,-0.6024646280237304,-399.4954242258545,10,time_stop,109.55,108.89
2026-05-15 10:30:00+08:00,open,4,10.5,5,38.88,0.2604,58.0,-14.04,108.89,-2.4185,LONG,-0.4040775094131672,-267.7960035139305,10,time_stop,108.89,108.45
2026-05-15 11:55:00+08:00,open,4,11.92,5,19.0,0.2958,70.0,16.78,108.89,-2.1188,LONG,-0.17448801542841189,-116.5419110059597,10,time_stop,108.89,108.7
2026-05-15 12:45:00+08:00,mid,4,12.75,5,13.82,0.2122,29.0,-0.57,108.7,-3.6989,LONG,-0.3219871205151872,-213.17944234555966,10,time_stop,108.7,108.35
2026-05-15 13:35:00+08:00,mid,4,13.58,5,19.85,0.211,29.0,0.47,108.35,3.2015,SHORT,-0.443008767881868,-292.08086256614723,10,time_stop,108.35,108.83
2026-05-15 14:25:00+08:00,mid,4,14.42,5,23.7,0.2763,70.0,11.01,108.83,3.7386,SHORT,-0.40430028484792585,-266.1442177189832,10,time_stop,108.83,109.27
2026-05-15 17:40:00+08:00,close,4,17.67,5,27.51,0.1437,1.0,-9.36,109.34,-2.424,LONG,0.43899762209620424,284.229078468746,10,time_stop,109.34,109.82
2026-05-15 18:30:00+08:00,close,4,18.5,5,29.86,0.1776,18.0,23.68,109.82,-3.0644,LONG,-0.12748133309049933,-85.29976208425137,10,time_stop,109.82,109.68
2026-05-15 19:20:00+08:00,close,4,19.33,5,22.4,0.142,1.0,13.03,109.68,-3.9342,LONG,0.14587892049598522,93.25902770394168,10,time_stop,109.68,109.84
2026-05-15 20:10:00+08:00,close,4,20.17,5,27.13,0.1333,9.0,21.0,109.84,-2.8171,LONG,0.5007283321194439,325.20940597867605,10,time_stop,109.84,110.39
2026-05-16 11:00:00+08:00,open,5,11.0,5,34.24,0.0991,1.0,7.21,110.26,2.1545,SHORT,-0.009069472156712229,-7.941347515675235,10,time_stop,110.26,110.27
2026-05-16 13:50:00+08:00,mid,5,13.83,5,43.54,0.0279,1.0,-16.52,110.27,-2.3029,LONG,-0.018137299356122266,-13.880897258388295,10,time_stop,110.27,110.25
2026-05-16 14:40:00+08:00,mid,5,14.67,5,45.77,0.0363,17.0,-35.11,110.25,-2.4545,LONG,-0.09977324263038498,-67.34986416694612,10,time_stop,110.25,110.14
2026-05-16 15:30:00+08:00,mid,5,15.5,5,67.82,0.0558,47.0,-32.02,110.14,-2.0071,LONG,-0.6537134556019601,-429.9516287494586,10,time_stop,110.14,109.42
2026-05-18 11:45:00+08:00,open,0,11.75,5,58.05,0.3532,100.0,-32.67,109.42,4.548,SHORT,0.5392067263754372,349.83096458635924,10,time_stop,109.42,108.83
2026-05-18 12:35:00+08:00,mid,0,12.58,5,33.6,0.5054,100.0,-27.73,108.83,2.2584,SHORT,0.7075254984838704,460.8960903926639,10,time_stop,108.83,108.06
2026-05-18 14:35:00+08:00,mid,0,14.58,5,49.89,0.4947,89.0,33.45,110.02,3.6735,SHORT,-1.2179603708416684,-801.6530917211646,10,time_stop,110.02,111.36
2026-05-18 15:25:00+08:00,mid,0,15.42,5,75.98,0.4188,60.0,27.83,111.36,-3.8751,LONG,-0.08081896551724445,-54.73782824947273,10,time_stop,111.36,111.27
2026-05-18 16:35:00+08:00,mid,0,16.58,5,66.68,0.2655,43.0,14.53,111.38,-2.0738,LONG,-0.47584844675884463,-312.38120910822,10,time_stop,111.38,110.85
2026-05-18 18:05:00+08:00,close,0,18.08,5,34.56,0.2233,26.0,30.66,111.64,2.2961,SHORT,-0.7524184879971367,-491.60407715585706,10,time_stop,111.64,112.48
2026-05-18 18:55:00+08:00,close,0,18.92,5,59.35,0.2686,43.0,29.29,112.48,-4.1531,LONG,-2.8982930298719816,-1880.8158847684474,10,time_stop,112.48,109.22
2026-05-18 19:45:00+08:00,close,0,19.75,5,59.38,0.6062,100.0,-28.94,109.22,-3.602,LONG,-0.1007141549166814,-66.34073764250213,10,time_stop,109.22,109.11
